Ville,Année,Mois,Ventes,Volume,PrixMedian,Stock
Tyler,2011,6,313,52319385,145800,3256
Tyler,2011,7,278,45840343,139200,3263
Tyler,2011,8,295,49352230,144900,3218
Tyler,2011,9,258,40883470,133300,3094
Tyler,2011,10,227,34669256,133200,3056
Tyler,2011,11,208,35395011,152600,2876
Tyler,2011,12,198,28506904,130800,2720
Tyler,2012,1,169,25386301,124200,2811
Tyler,2012,2,225,34806097,134400,2857
Tyler,2012,3,271,44021718,135700,2868
Tyler,2012,4,253,37960764,129200,2940
Tyler,2012,5,289,53199789,137600,2981
Tyler,2012,6,302,55913145,148100,3041
Tyler,2012,7,322,57387570,152100,3072
Tyler,2012,8,317,53674423,144600,3042
Tyler,2012,9,281,48480560,144000,2953
Tyler,2012,10,289,46695832,136300,2897
Tyler,2012,11,210,33632539,144800,2830
Tyler,2012,12,234,36965077,140000,2633
Tyler,2013,1,197,32083207,132400,2658
Tyler,2013,2,227,38706946,144100,2666
Tyler,2013,3,298,49376896,144800,2788
Tyler,2013,4,289,51607842,142400,2920
Tyler,2013,5,326,59974208,147400,2946
Tyler,2013,6,335,62850059,155600,2986
Tyler,2013,7,369,63046412,153100,2998
Tyler,2013,8,357,61163980,147900,2953
Tyler,2013,9,287,51099377,147600,2917
Tyler,2013,10,272,51619370,155600,2852
Tyler,2013,11,253,42583632,139600,2701
Tyler,2013,12,239,39788389,142700,2500
Tyler,2014,1,238,36916199,130700,2609
Tyler,2014,2,244,42553200,150000,2625
Tyler,2014,3,282,48948082,143600,2737
Tyler,2014,4,323,54324949,145000,2778
Tyler,2014,5,388,70289196,152300,2744
Tyler,2014,6,423,80813518,155700,2855
Tyler,2014,7,371,66724504,151500,2875
Tyler,2014,8,347,67244459,155200,2791
Tyler,2014,9,361,68744368,156500,2696
Tyler,2014,10,369,65315917,144100,2602
Tyler,2014,11,300,52314071,159400,2460
Tyler,2014,12,332,61031529,161600,2272
Tyler,2015,1,248,39814588,139400,2290
Tyler,2015,2,233,41328198,157300,2320
Tyler,2015,3,415,71284796,144000,2373
Tyler,2015,4,364,66040024,152900,2414
Tyler,2015,5,382,74285907,158100,2547
Tyler,2015,6,422,82254422,170000,2574
Tyler,2015,7,456,85699437,161300,2619
Victoria,2000,1,40,3615000,83300,250
Victoria,2000,2,46,3635000,81700,271
Victoria,2000,3,62,5645000,86700,285
Victoria,2000,4,52,5065000,87500,288
Victoria,2000,5,51,4115000,70600,325
Victoria,2000,6,83,8640000,88800,338
Victoria,2000,7,60,6610000,90000,339
Victoria,2000,8,87,8325000,84600,324
Victoria,2000,9,62,5935000,81000,322
Victoria,2000,10,53,4275000,75000,301
Victoria,2000,11,51,5900000,103800,283
Victoria,2000,12,58,5485000,85000,272
Victoria,2001,1,36,3235000,80000,288
Victoria,2001,2,53,4670000,79000,276
Victoria,2001,3,75,6820000,85000,304
Victoria,2001,4,58,5395000,80000,327
Victoria,2001,5,71,6075000,77700,324
Victoria,2001,6,88,9710000,90000,363
Victoria,2001,7,57,5765000,90800,366
Victoria,2001,8,80,8215000,90000,271
Victoria,2001,9,57,5790000,87000,350
Victoria,2001,10,52,5275000,88600,271
Victoria,2001,11,92,10040000,88600,271
Victoria,2001,12,118,11430000,82500,271
Victoria,2002,1,39,3429200,NA,303
Victoria,2002,2,43,4902068,NA,283
Victoria,2002,3,60,5970000,90000,297
Victoria,2002,4,59,6020000,73800,304
Victoria,2002,5,70,7455000,88900,310
Victoria,2002,6,49,5255000,88300,321
Victoria,2002,7,60,6430000,93800,321
Victoria,2002,8,70,6965000,88000,339
Victoria,2002,9,41,4020000,91700,394
Victoria,2002,10,35,4165000,86200,380
Victoria,2002,11,51,5460000,87900,371
Victoria,2002,12,57,5685000,90700,352
Victoria,2003,1,45,4485000,81200,337
Victoria,2003,2,66,6435000,86000,332
Victoria,2003,3,55,6010000,91200,350
Victoria,2003,4,69,6675000,87500,358
Victoria,2003,5,64,6965000,86700,363
Victoria,2003,6,75,7910000,92100,359
Victoria,2003,7,61,6805000,93000,335
Victoria,2003,8,68,7550000,90000,352
Victoria,2003,9,59,5870000,88800,332
Victoria,2003,10,56,6145000,93300,316
Victoria,2003,11,51,5835000,103300,311
Victoria,2003,12,61,7465000,115000,310
Victoria,2004,1,34,3200000,78300,326
Victoria,2004,2,53,5520000,81700,332
Victoria,2004,3,82,8975000,87800,330
Victoria,2004,4,67,6635000,92500,324
Victoria,2004,5,124,15180000,114300,320
Victoria,2004,6,72,8355000,103600,336
Victoria,2004,7,75,8690000,99200,360
Victoria,2004,8,68,8550000,100000,354
Victoria,2004,9,70,8540000,106000,341
Victoria,2004,10,67,7065000,88300,335
Victoria,2004,11,48,5640000,110000,328
Victoria,2004,12,73,8335000,113000,329
Victoria,2005,1,53,5455000,93600,335
Victoria,2005,2,57,6025000,96800,327
Victoria,2005,3,83,9260000,96400,324
Victoria,2005,4,69,8215000,103300,321
Victoria,2005,5,81,9295000,106900,314
Victoria,2005,6,75,9370000,116200,326
Victoria,2005,7,99,11880000,99100,383
Victoria,2005,8,95,11745000,108200,325
Victoria,2005,9,71,8455000,110000,345
Victoria,2005,10,64,7995000,98300,340
Victoria,2005,11,68,9455000,110000,328
Victoria,2005,12,67,8770000,105400,320
Victoria,2006,1,58,6960000,108900,328
Victoria,2006,2,69,7940000,108300,316
Victoria,2006,3,80,9555000,113300,288
Victoria,2006,4,99,11315000,102100,289
Victoria,2006,5,98,12065000,108300,324
Victoria,2006,6,74,11680000,137800,346
Victoria,2006,7,71,8380000,101100,384
Victoria,2006,8,110,13120000,104700,344
Victoria,2006,9,69,7595000,91700,349
Victoria,2006,10,58,8730000,111400,354
Victoria,2006,11,73,8965000,113000,299
Victoria,2006,12,80,10485000,115000,291
Victoria,2007,1,50,6495000,106700,295
Victoria,2007,2,61,7260000,107800,331
Victoria,2007,3,87,11755000,125800,303
Victoria,2007,4,84,10175000,106700,298
Victoria,2007,5,98,13995000,129200,336
Victoria,2007,6,86,11540000,125000,327
Victoria,2007,7,94,14060000,132500,545
Victoria,2007,8,92,12725000,125500,351
Victoria,2007,9,68,10100000,128000,574
Victoria,2007,10,68,7965000,101800,358
Victoria,2007,11,70,9495000,115600,563
Victoria,2007,12,63,8180000,116200,353
Victoria,2008,1,45,5005000,97500,411
Victoria,2008,2,59,8005000,119100,373
Victoria,2008,3,84,10900000,123800,393
Victoria,2008,4,82,11315000,128000,461
Victoria,2008,5,79,11400000,121400,444
Victoria,2008,6,97,15895000,146200,459
Victoria,2008,7,79,13275000,142300,462
Victoria,2008,8,86,11640000,125700,443
Victoria,2008,9,75,9870000,129200,429
Victoria,2008,10,56,6955000,108900,439
Victoria,2008,11,50,6715000,120000,393
Victoria,2008,12,62,8470000,116000,420
Victoria,2009,1,34,4175000,112000,439
Victoria,2009,2,46,7000000,142500,430
Victoria,2009,3,58,7775000,122000,449
Victoria,2009,4,57,8150000,117000,407
Victoria,2009,5,60,9555000,136700,461
Victoria,2009,6,68,9955000,132500,466
Victoria,2009,7,74,9890000,126700,476
Victoria,2009,8,64,9045000,137100,440
Victoria,2009,9,62,8855000,140000,433
Victoria,2009,10,67,8137180,115000,465
Victoria,2009,11,52,7392558,122200,448
Victoria,2009,12,49,6476832,128800,419
Victoria,2010,1,44,5865345,110000,403
Victoria,2010,2,61,7113490,109200,392
Victoria,2010,3,64,9310014,137800,382
Victoria,2010,4,73,9837826,116900,395
Victoria,2010,5,96,11435902,113700,458
Victoria,2010,6,60,9227339,135000,462
Victoria,2010,7,65,9466251,132200,433
Victoria,2010,8,52,10342280,132700,437
Victoria,2010,9,71,8788235,118600,514
Victoria,2010,10,59,7684795,110000,427
Victoria,2010,11,57,7989950,132900,416
Victoria,2010,12,54,7339610,134300,391
Victoria,2011,1,48,8756585,142900,383
Victoria,2011,2,42,5744035,116700,399
Victoria,2011,3,65,8003276,115700,390
Victoria,2011,4,65,9712369,125000,367
Victoria,2011,5,85,11280099,112500,354
Victoria,2011,6,80,11816141,136400,340
Victoria,2011,7,83,12398430,135000,324
Victoria,2011,8,89,12991747,134200,300
Victoria,2011,9,77,12687314,130000,306
Victoria,2011,10,68,9914323,112500,289
Victoria,2011,11,69,10361105,133100,277
Victoria,2011,12,74,11144262,131100,268
Victoria,2012,1,43,6241694,129000,247
Victoria,2012,2,72,11753919,135000,247
Victoria,2012,3,70,9403776,133300,247
Victoria,2012,4,89,14163933,143300,275
Victoria,2012,5,77,14244995,156200,306
Victoria,2012,6,68,12364024,153300,311
Victoria,2012,7,83,14096742,144300,311
Victoria,2012,8,88,15780405,160000,300
Victoria,2012,9,88,14831289,145000,296
Victoria,2012,10,62,10525666,156000,304
Victoria,2012,11,73,12715374,152500,292
Victoria,2012,12,65,12354015,156200,257
Victoria,2013,1,48,6510662,140000,267
Victoria,2013,2,61,10074265,132200,281
Victoria,2013,3,67,10955289,143800,276
Victoria,2013,4,77,11877464,152900,280
Victoria,2013,5,88,13759309,145000,276
Victoria,2013,6,87,14960392,153000,276
Victoria,2013,7,75,12436519,150000,289
Victoria,2013,8,105,17673002,161700,289
Victoria,2013,9,93,16917838,154000,302
Victoria,2013,10,67,10957090,141700,294
Victoria,2013,11,94,16354670,153300,282
Victoria,2013,12,72,13685043,160000,288
Victoria,2014,1,59,10320268,147500,265
Victoria,2014,2,57,9943168,161700,269
Victoria,2014,3,82,12639506,138500,258
Victoria,2014,4,80,13545079,150000,270
Victoria,2014,5,92,16960047,172900,275
Victoria,2014,6,88,17127219,166700,281
Victoria,2014,7,95,17162232,166000,290
Victoria,2014,8,91,14975806,161000,300
Victoria,2014,9,93,16947994,163800,289
Victoria,2014,10,78,14293759,180000,270
Victoria,2014,11,62,10385836,154300,282
Victoria,2014,12,69,13660143,174400,274
Victoria,2015,1,54,10362907,172500,280
Victoria,2015,2,59,11015932,171000,296
Victoria,2015,3,72,14347666,170000,302
Victoria,2015,4,78,16086396,182500,299
Victoria,2015,5,85,17078576,171500,274
Victoria,2015,6,100,18920746,174300,299
Victoria,2015,7,114,25368699,175500,316
Waco,2000,1,69,6652550,NA,NA
Waco,2000,2,89,8351101,NA,NA
Waco,2000,3,77,7205528,NA,NA
Waco,2000,4,74,6218310,NA,NA
Waco,2000,5,55,5212270,NA,NA
Waco,2000,6,66,5212270,NA,NA
Waco,2000,7,138,14387400,NA,NA
Waco,2000,8,134,12766794,NA,NA
Waco,2000,9,79,7603000,NA,NA
Waco,2000,10,78,7897390,NA,NA
Waco,2000,11,52,5028663,NA,NA
Waco,2000,12,80,5937212,NA,NA
Waco,2001,1,81,7817200,NA,NA
Waco,2001,2,87,9122261,NA,NA
Waco,2001,3,NA,NA,NA,NA
Waco,2001,4,81,8772838,NA,NA
Waco,2001,5,136,10805000,69500,840
Waco,2001,6,84,8508700,NA,NA
Waco,2001,7,127,13571576,NA,NA
Waco,2001,8,137,14319700,NA,NA
Waco,2001,9,76,7415503,NA,NA
Waco,2001,10,NA,NA,NA,NA
Waco,2001,11,NA,NA,NA,NA
Waco,2001,12,NA,NA,NA,NA
Waco,2002,1,NA,NA,NA,NA
Waco,2002,2,NA,NA,NA,NA
Waco,2002,3,NA,NA,NA,NA
Waco,2002,4,NA,NA,NA,NA
Waco,2002,5,NA,NA,NA,NA
Waco,2002,6,NA,NA,NA,NA
Waco,2002,7,NA,NA,NA,NA
Waco,2002,8,NA,NA,NA,NA
Waco,2002,9,NA,NA,NA,NA
Waco,2002,10,NA,NA,NA,NA
Waco,2002,11,NA,NA,NA,NA
Waco,2002,12,NA,NA,NA,NA
Waco,2003,1,NA,NA,NA,NA
Waco,2003,2,138,13715000,88000,900
Waco,2003,3,175,20155000,94700,NA
Waco,2003,4,NA,NA,97500,NA
Waco,2003,5,193,21585000,102200,900
Waco,2003,6,207,26340000,105900,885
Waco,2003,7,228,29070000,115900,890
Waco,2003,8,210,24030000,95000,896
Waco,2003,9,157,17260000,103300,896
Waco,2003,10,NA,NA,NA,900
Waco,2003,11,125,11785000,87900,906
Waco,2003,12,145,14890000,93000,899
Waco,2004,1,119,12230000,91200,901
Waco,2004,2,143,15255000,88500,929
Waco,2004,3,148,15240000,88800,921
Waco,2004,4,187,21595000,101300,960
Waco,2004,5,186,21305000,102600,NA
Waco,2004,6,233,29430000,107400,NA
Waco,2004,7,228,26125000,100700,NA
Waco,2004,8,210,23895000,101900,NA
Waco,2004,9,162,20080000,113000,NA
Waco,2004,10,154,16530000,93800,1137
Waco,2004,11,162,20405000,105300,NA
Waco,2004,12,174,19400000,104400,NA
Waco,2005,1,135,16065000,97100,NA
Waco,2005,2,149,16720000,97500,1078
Waco,2005,3,217,23675000,99700,NA
Waco,2005,4,206,26275000,113300,1000
Waco,2005,5,239,26660000,100900,1050
Waco,2005,6,251,34860000,122000,1100
Waco,2005,7,239,31160000,119100,1150
Waco,2005,8,227,29255000,114800,1195
Waco,2005,9,192,23245000,110900,1163
Waco,2005,10,210,25930000,110000,1150
Waco,2005,11,150,16760000,107600,1125
Waco,2005,12,154,18740000,106000,1115
Waco,2006,1,118,14275000,108800,NA
Waco,2006,2,172,18855000,96100,1208
Waco,2006,3,217,27255000,114500,1305
Waco,2006,4,197,24200000,110500,NA
Waco,2006,5,250,30120000,104400,1437
Waco,2006,6,280,38235000,113300,1522
Waco,2006,7,246,31820000,113600,1533
Waco,2006,8,254,29830000,111200,1586
Waco,2006,9,208,27005000,115700,1526
Waco,2006,10,202,25230000,107400,1529
Waco,2006,11,187,22675000,104700,NA
Waco,2006,12,195,23140000,108300,NA
Waco,2007,1,132,15155000,103500,NA
Waco,2007,2,175,22115000,115400,NA
Waco,2007,3,227,28080000,104100,NA
Waco,2007,4,193,24615000,113200,1599
Waco,2007,5,239,33495000,119600,1634
Waco,2007,6,237,32955000,122400,NA
Waco,2007,7,244,33640000,124600,1783
Waco,2007,8,240,32070000,122200,1837
Waco,2007,9,152,20485000,117600,1818
Waco,2007,10,183,24835000,107600,NA
Waco,2007,11,169,23400000,112900,1750
Waco,2007,12,158,21040000,110500,NA
Waco,2008,1,152,18655000,101200,1782
Waco,2008,2,157,19535000,110000,1736
Waco,2008,3,205,26230000,115200,1795
Waco,2008,4,207,25555000,111200,1827
Waco,2008,5,242,31330000,109100,1843
Waco,2008,6,226,30010000,116800,1765
Waco,2008,7,249,31700000,116200,1731
Waco,2008,8,260,31755000,109400,1646
Waco,2008,9,206,26885000,108700,1645
Waco,2008,10,166,20725000,117500,1605
Waco,2008,11,114,13110000,100000,1549
Waco,2008,12,146,18095000,108600,1476
Waco,2009,1,98,10860000,94300,1477
Waco,2009,2,135,17850000,101100,1437
Waco,2009,3,169,20380000,98800,1435
Waco,2009,4,163,20895000,111900,1442
Waco,2009,5,184,24330000,114600,1460
Waco,2009,6,218,32540000,124300,1459
Waco,2009,7,213,26750000,114600,1451
Waco,2009,8,221,29015000,110000,1408
Waco,2009,9,182,25910000,118000,1358
Waco,2009,10,179,22285000,107400,1343
Waco,2009,11,156,18580000,103800,1343
Waco,2009,12,162,22140000,117800,1306
Waco,2010,1,122,16173662,108000,1442
Waco,2010,2,120,15183960,113800,1390
Waco,2010,3,192,23218944,102700,1442
Waco,2010,4,223,28587708,110300,1464
Waco,2010,5,222,27697830,109000,NA
Waco,2010,6,184,26852704,125000,1557
Waco,2010,7,167,22271454,115700,1582
Waco,2010,8,146,22288652,132900,1536
Waco,2010,9,136,15941512,100000,1457
Waco,2010,10,151,21627277,127100,1477
Waco,2010,11,146,20714772,129200,1464
Waco,2010,12,150,20089950,116900,1476
Waco,2011,1,115,14640305,113600,1455
Waco,2011,2,107,13747360,118600,1496
Waco,2011,3,160,21460960,120000,1510
Waco,2011,4,184,23781264,115000,1500
Waco,2011,5,202,25472402,117300,1516
Waco,2011,6,188,28718316,127300,1599
Waco,2011,7,174,24348142,126700,1587
Waco,2011,8,184,24951526,118900,1560
Waco,2011,9,165,22698060,123800,1536
Waco,2011,10,133,18022963,119200,1535
Waco,2011,11,136,16590504,115700,1495
Waco,2011,12,153,20413260,116200,1424
Waco,2012,1,117,14686776,103800,1459
Waco,2012,2,125,15985500,109000,1437
Waco,2012,3,172,24196616,126900,1434
Waco,2012,4,183,24229749,118800,1460
Waco,2012,5,202,29047600,130000,1534
Waco,2012,6,194,29890744,127100,1558
Waco,2012,7,221,33004582,135800,1531
Waco,2012,8,240,35788080,133300,1492
Waco,2012,9,187,25125133,126500,1464
Waco,2012,10,184,27137424,130800,1479
Waco,2012,11,172,22823024,122500,1439
Waco,2012,12,163,21802065,131200,1353
Waco,2013,1,118,17385766,122500,1363
Waco,2013,2,163,21597337,120400,1377
Waco,2013,3,182,26919984,121900,1360
Waco,2013,4,191,23056565,105000,1378
Waco,2013,5,237,35710923,136500,1394
Waco,2013,6,227,35516874,135300,1378
Waco,2013,7,233,35142458,131100,1372
Waco,2013,8,243,36613296,133800,1330
Waco,2013,9,203,28062517,114600,1370
Waco,2013,10,155,22717110,132100,1333
Waco,2013,11,179,23411947,117400,1281
Waco,2013,12,155,25431780,135000,1241
Waco,2014,1,145,18837385,113200,1269
Waco,2014,2,131,17459549,116200,1283
Waco,2014,3,200,28946400,120900,1291
Waco,2014,4,219,30403989,121000,1333
Waco,2014,5,239,36126045,134200,1344
Waco,2014,6,261,42024132,136200,1383
Waco,2014,7,242,38792376,134900,1365
Waco,2014,8,230,37059670,137800,1319
Waco,2014,9,234,34705008,137500,1289
Waco,2014,10,219,32440689,131800,1231
Waco,2014,11,162,23573106,137100,1160
Waco,2014,12,211,33274489,141800,1048
Waco,2015,1,144,22645440,137500,1034
Waco,2015,2,186,28276092,141900,1039
Waco,2015,3,241,38870408,142000,1003
Waco,2015,4,237,40500930,146300,1026
Waco,2015,5,264,46561416,151700,1004
Waco,2015,6,280,49171360,151800,999
Waco,2015,7,285,45790665,138800,1036
Wichita Falls,2000,1,87,6710000,61200,673
Wichita Falls,2000,2,145,10765000,59800,657
Wichita Falls,2000,3,133,9795000,65500,633
Wichita Falls,2000,4,113,8465000,68200,662
Wichita Falls,2000,5,129,10795000,66500,690
Wichita Falls,2000,6,141,13385000,76800,730
Wichita Falls,2000,7,142,12395000,70000,709
Wichita Falls,2000,8,122,10775153,80600,746
Wichita Falls,2000,9,119,10160000,70700,722
Wichita Falls,2000,10,101,7860000,69000,741
Wichita Falls,2000,11,97,8240000,75000,717
Wichita Falls,2000,12,88,8135000,84200,726
Wichita Falls,2001,1,99,8620000,66500,767
Wichita Falls,2001,2,115,9110000,72800,763
Wichita Falls,2001,3,137,11150000,73000,800
Wichita Falls,2001,4,141,11100000,73200,815
Wichita Falls,2001,5,136,10805000,69500,840
Wichita Falls,2001,6,148,13670000,83600,833
Wichita Falls,2001,7,154,14830000,81400,846
Wichita Falls,2001,8,152,13640000,68800,874
Wichita Falls,2001,9,126,10335000,70600,866
Wichita Falls,2001,10,135,11515000,71100,821
Wichita Falls,2001,11,144,12750000,78900,813
Wichita Falls,2001,12,116,10455000,75600,759
Wichita Falls,2002,1,111,9065000,74100,798
Wichita Falls,2002,2,128,11855000,78000,766
Wichita Falls,2002,3,151,12475000,70400,768
Wichita Falls,2002,4,155,12570000,71900,755
Wichita Falls,2002,5,169,16950000,86800,760
Wichita Falls,2002,6,153,13050000,76600,768
Wichita Falls,2002,7,171,15400000,84300,793
Wichita Falls,2002,8,187,15620000,70300,750
Wichita Falls,2002,9,137,10875000,74600,699
Wichita Falls,2002,10,141,12325000,79700,668
Wichita Falls,2002,11,137,12625000,86500,630
Wichita Falls,2002,12,141,12080000,80400,598
Wichita Falls,2003,1,96,7550000,72000,638
Wichita Falls,2003,2,128,12060000,81700,651
Wichita Falls,2003,3,145,13190000,79400,680
Wichita Falls,2003,4,159,13315000,72800,712
Wichita Falls,2003,5,140,14145000,87900,739
Wichita Falls,2003,6,172,17505000,87400,735
Wichita Falls,2003,7,171,16890000,85000,738
Wichita Falls,2003,8,196,17920000,81700,707
Wichita Falls,2003,9,164,14285000,76700,671
Wichita Falls,2003,10,165,15395000,78100,691
Wichita Falls,2003,11,127,13595000,86800,696
Wichita Falls,2003,12,131,10895000,75000,642
Wichita Falls,2004,1,115,9815000,70800,675
Wichita Falls,2004,2,135,12870000,79700,677
Wichita Falls,2004,3,169,16370000,82300,696
Wichita Falls,2004,4,164,14080000,74000,682
Wichita Falls,2004,5,168,15035000,79000,728
Wichita Falls,2004,6,223,22780000,89700,721
Wichita Falls,2004,7,196,18685000,84400,709
Wichita Falls,2004,8,193,20060000,89600,675
Wichita Falls,2004,9,187,18785000,86700,707
Wichita Falls,2004,10,130,13400000,85000,742
Wichita Falls,2004,11,139,14595000,83900,710
Wichita Falls,2004,12,133,13875000,87500,627
Wichita Falls,2005,1,135,13700000,93100,632
Wichita Falls,2005,2,130,13300000,90000,663
Wichita Falls,2005,3,152,15220000,89200,718
Wichita Falls,2005,4,176,17545000,87000,735
Wichita Falls,2005,5,179,20120000,97200,718
Wichita Falls,2005,6,182,19090000,95600,794
Wichita Falls,2005,7,201,22740000,101900,759
Wichita Falls,2005,8,226,25645000,100600,744
Wichita Falls,2005,9,187,20040000,93900,731
Wichita Falls,2005,10,148,15855000,92000,763
Wichita Falls,2005,11,152,17350000,92900,753
Wichita Falls,2005,12,139,15830000,96800,750
Wichita Falls,2006,1,139,13700000,88600,755
Wichita Falls,2006,2,143,17140000,96200,774
Wichita Falls,2006,3,176,16885000,85000,785
Wichita Falls,2006,4,158,17920000,96900,822
Wichita Falls,2006,5,220,24185000,95300,836
Wichita Falls,2006,6,218,25865000,109500,857
Wichita Falls,2006,7,200,24140000,107100,881
Wichita Falls,2006,8,182,19655000,92700,885
Wichita Falls,2006,9,163,18550000,103900,903
Wichita Falls,2006,10,153,14695000,80400,916
Wichita Falls,2006,11,163,18675000,93500,931
Wichita Falls,2006,12,145,15395000,87500,873
Wichita Falls,2007,1,148,15495000,92000,862
Wichita Falls,2007,2,159,17380000,94600,855
Wichita Falls,2007,3,198,20395000,87500,888
Wichita Falls,2007,4,170,19125000,102000,947
Wichita Falls,2007,5,186,21230000,104500,949
Wichita Falls,2007,6,204,22890000,97300,951
Wichita Falls,2007,7,178,21015000,104400,950
Wichita Falls,2007,8,191,22015000,109300,935
Wichita Falls,2007,9,146,15345000,88200,954
Wichita Falls,2007,10,108,12715000,100000,947
Wichita Falls,2007,11,137,14215000,91200,964
Wichita Falls,2007,12,127,12795000,87200,905
Wichita Falls,2008,1,85,9210000,90600,916
Wichita Falls,2008,2,140,15145000,93300,830
Wichita Falls,2008,3,147,13555000,82600,971
Wichita Falls,2008,4,153,17685000,99600,949
Wichita Falls,2008,5,164,18715000,98300,1002
Wichita Falls,2008,6,175,22995000,113200,973
Wichita Falls,2008,7,173,20700000,103500,952
Wichita Falls,2008,8,173,20635000,108300,897
